time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-09T10:05:07.340Z,36.2501666666667,-89.454,7.06,1.5,md,11,79,0.03368,0.09,nm,nm60524496,2023-05-09T12:29:50.480Z,"3 km ESE of Ridgely, Tennessee",earthquake,0.34,0.75,0.0588363214354437,9,reviewed,nm,nm
2023-05-09T10:04:07.679Z,62.6444,-151.1519,2,1.6,ml,,,,0.6,ak,ak0235xiaz7j,2023-05-09T10:06:09.534Z,"25 km NW of Petersville, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-09T09:43:05.444Z,37.1961,-104.7434,6.545,2.1,mb_lg,9,79,0.08,0.27,us,us6000kake,2023-05-09T09:56:38.040Z,"7 km N of Segundo, Colorado",earthquake,1.48,1.032,0.208,12,reviewed,us,us
2023-05-09T09:31:16.900Z,35.7178333,-117.5696667,4.21,1.5,ml,30,56,0.1017,0.16,ci,ci40221487,2023-05-09T19:49:35.988Z,"14km NE of Ridgecrest, CA",earthquake,0.19,0.54,0.198,13,reviewed,ci,ci
2023-05-09T09:22:03.280Z,19.416166305542,-155.277496337891,-1.12000000476837,1.84,ml,15,107,,0.300000012,hv,hv73393757,2023-05-09T09:27:34.610Z,"5 km WSW of Volcano, Hawaii",earthquake,0.3,0.610000014,0.34,6,automatic,hv,hv
2023-05-09T09:18:51.409Z,60.5663,-145.2088,18.1,1.6,ml,,,,0.57,ak,ak0235xhsn04,2023-05-09T09:21:22.524Z,"30 km E of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-09T09:15:54.342Z,-22.5145,-66.075,295.673,4.1,mb,13,98,1.991,0.29,us,us6000kak8,2023-05-10T18:05:37.949Z,"45 km WNW of Abra Pampa, Argentina",earthquake,6.66,18.071,0.261,4,reviewed,us,us
2023-05-09T08:35:36.728Z,55.4164,163.1783,42.728,4.6,mb,59,123,3.958,0.74,us,us6000kak7,2023-05-09T13:29:18.040Z,"100 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake,12.51,8.222,0.046,142,reviewed,us,us
2023-05-09T08:31:17.620Z,34.733,-96.174,21.56,1.19,ml,31,96,0.1862634488,0.41,ok,ok2023jang,2023-05-11T18:31:32.098Z,"10 km WSW of Ashland, Oklahoma",earthquake,,2,0.22,10,reviewed,ok,ok
2023-05-09T08:30:37.920Z,19.4101657867432,-155.320007324219,3.0699999332428,1.83,ml,28,59,,0.170000002,hv,hv73393712,2023-05-09T08:36:08.990Z,"9 km WSW of Volcano, Hawaii",earthquake,0.35,0.529999971,0.44,5,automatic,hv,hv
2023-05-09T08:23:54.579Z,34.54716667,-97.70816667,10.77,1.27,ml,36,49,0.1160772217,0.39,ok,ok2023janb,2023-05-11T16:03:20.388Z,"10 km NNW of Velma, Oklahoma",earthquake,,2.4,0.17,5,reviewed,ok,ok
2023-05-09T08:14:26.166Z,60.8087,-150.1506,37,1.5,ml,,,,0.58,ak,ak0235xh6al4,2023-05-09T08:16:34.958Z,"30 km WSW of Hope, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-05-09T08:13:12.620Z,19.1891670227051,-155.379837036133,30.3199996948242,1.99000001,md,34,180,,0.119999997,hv,hv73393697,2023-05-09T08:16:13.090Z,"Island of Hawaii, Hawaii",earthquake,0.76,0.980000019,1.02999997,7,automatic,hv,hv
2023-05-09T08:11:09.769Z,34.684,-96.13716667,1.64,1.6,ml,69,79,0.5956831067,0.33,ok,ok2023jamp,2023-05-11T14:36:22.380Z,"10 km WNW of Wardville, Oklahoma",earthquake,,1.3,0.22,22,reviewed,ok,ok
2023-05-09T07:44:42.960Z,63.0744,-150.4874,98.7,1.8,ml,,,,0.54,ak,ak0235xgrbrc,2023-05-09T07:47:33.384Z,"65 km NNE of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-05-09T07:43:24.090Z,38.8251648,-122.8024979,2.49,1.07,md,21,45,0.006176,0.02,nc,nc73885586,2023-05-09T10:01:13.604Z,"7km NW of The Geysers, CA",earthquake,0.26,0.5,0.27,22,automatic,nc,nc
2023-05-09T07:41:45.830Z,36.5338333,-121.09,9.53,1.22,md,24,144,0.04388,0.08,nc,nc73885581,2023-05-10T01:37:13.471Z,"5km E of Pinnacles, CA",earthquake,0.53,0.4,0.202,16,reviewed,nc,nc
2023-05-09T07:40:34.087Z,59.8983,-141.2886,0,1.7,ml,,,,0.54,ak,ak0235xgqg7k,2023-05-09T07:42:15.514Z,"Southeastern Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-05-09T07:36:08.410Z,19.1233329772949,-155.399337768555,30.5100002288818,2.34,ml,44,184,,0.129999995,hv,hv73393677,2023-05-09T07:41:38.510Z,"12 km SE of Pāhala, Hawaii",earthquake,0.63,0.819999993,0.18,6,automatic,hv,hv
2023-05-09T07:35:36.590Z,19.3816661834717,-155.211334228516,10.0900001525879,1.94,ml,17,129,,0.230000004,hv,hv73393672,2023-05-09T07:41:07.100Z,"7 km SSE of Volcano, Hawaii",earthquake,1.7,0.899999976,0.38,6,automatic,hv,hv
2023-05-09T07:29:12.401Z,65.3525,-144.7746,0.8,1.5,ml,,,,0.86,ak,ak0235xgo1ns,2023-05-09T07:32:04.484Z,"24 km S of Central, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-09T07:05:09.150Z,44.956,-113.0255,5.9,1.2,ml,15,88,0.1796,0.15,mb,mb90013143,2023-05-09T23:04:35.420Z,"40 km NE of Leadore, Idaho",earthquake,0.56,4.41,0.117940523280663,11,reviewed,mb,mb
2023-05-09T06:31:39.257Z,-5.7753,131.1893,122.569,4.4,mb,33,82,1.785,0.49,us,us6000kajq,2023-05-09T06:53:02.040Z,"173 km W of Tual, Indonesia",earthquake,8.51,8.255,0.117,21,reviewed,us,us
2023-05-09T06:29:18.380Z,51.8641666666667,-178.123333333333,7.48,1.41,ml,4,232,,0.17,av,av91879981,2023-05-10T21:26:26.790Z,"102 km W of Adak, Alaska",earthquake,0.9,1.09,0.223666789392224,5,reviewed,av,av
2023-05-09T06:06:28.210Z,37.0971667,-121.1288333,1.67,1.47,md,34,58,0.05591,0.09,nc,nc73885571,2023-05-10T01:16:12.361Z,"21km SSW of Gustine, CA",earthquake,0.18,0.42,0.158,30,reviewed,nc,nc
2023-05-09T05:57:43.340Z,38.8296661,-122.8141632,2.33,1.08,md,19,62,0.00703,0.01,nc,nc73885566,2023-05-09T08:13:13.946Z,"8km NW of The Geysers, CA",earthquake,0.25,0.47,0.19,18,automatic,nc,nc
2023-05-09T05:56:57.105Z,59.3759,-152.5441,19.6,2.1,ml,,,,0.56,ak,ak0235xfn28e,2023-05-09T05:58:33.586Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-09T05:56:11.857Z,31.61274234,-103.995581,9.075134277,2.1,ml,33,37,0.02019661667,0.1,tx,tx2023jaid,2023-05-10T20:12:40.068Z,"38 km NNW of Toyah, Texas",earthquake,0.4788638665,0.4435814371,0.2,18,reviewed,tx,tx
2023-05-09T05:50:48.940Z,19.4099998474121,-155.322006225586,3.22000002861023,1.75999999,md,23,70,,0.159999996,hv,hv73393612,2023-05-09T05:54:03.970Z,"9 km WSW of Volcano, Hawaii",earthquake,0.36,0.629999995,0.879999995,8,automatic,hv,hv
2023-05-09T05:26:49.496Z,63.1669,-150.4997,99,1.8,ml,,,,0.22,ak,ak0235xfgm5x,2023-05-09T05:29:09.415Z,"74 km SE of Denali National Park, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-05-09T05:10:16.780Z,17.8395,-66.9601666666667,12.56,2.31,md,6,262,0.152,0.09,pr,pr71408648,2023-05-09T08:40:22.880Z,"Puerto Rico region",earthquake,0.81,0.53,0.0512655391384391,4,reviewed,pr,pr
2023-05-09T05:04:17.082Z,60.0655,-152.3335,79.3,1.4,ml,,,,0.15,ak,ak0235xfbtws,2023-05-09T05:05:21.421Z,"36 km WNW of Happy Valley, Alaska",earthquake,,3.2,,,automatic,ak,ak
2023-05-09T05:01:04.370Z,19.4136657714844,-155.335494995117,1.69000005722046,1.73000002,md,13,86,,0.239999995,hv,hv73393567,2023-05-09T05:04:16.530Z,"11 km WSW of Volcano, Hawaii",earthquake,0.5,0.959999979,1.20000005,6,automatic,hv,hv
2023-05-09T04:30:00.465Z,41.8867,-120.1262,0,1.9,ml,4,213.75,0.133,0.1612,nn,nn00859228,2023-05-09T17:22:19.100Z,"3 km NE of Fort Bidwell, California",earthquake,,0,0.58,4,reviewed,nn,nn
2023-05-09T04:26:02.080Z,17.8338,-66.9525,10,3.4,md,17,259,0.1592,0.16,pr,pr2023129000,2023-05-11T03:08:21.040Z,"15 km SSW of Guánica, Puerto Rico",earthquake,0.86,0.58,0.17,11,reviewed,pr,pr
2023-05-09T04:18:35.180Z,39.3638333,-123.2615,3.08,1.34,md,16,69,0.104,0.06,nc,nc73885551,2023-05-09T21:45:13.059Z,"10km ESE of Willits, CA",earthquake,0.2,3.24,0.243,14,reviewed,nc,nc
2023-05-09T04:15:18.140Z,62.2315,-148.8069,25.8,1.7,ml,,,,0.54,ak,ak0235xesr9i,2023-05-09T04:18:12.056Z,"Central Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-09T04:09:57.790Z,17.963,-66.9585,7.24,2.58,md,15,195,0.07637,0.16,pr,pr71408618,2023-05-09T04:48:04.090Z,"Puerto Rico region",earthquake,0.5,0.24,0.0750238891502373,5,reviewed,pr,pr
2023-05-09T03:56:23.050Z,33.6463333,-116.7731667,10.74,1.08,ml,24,96,0.05305,0.14,ci,ci37537884,2023-05-09T16:55:13.623Z,"12km SSW of Idyllwild, CA",earthquake,0.25,0.51,0.086,13,reviewed,ci,ci
2023-05-09T03:52:16.950Z,34.982,37.6594,10,4.4,mwr,61,123,2.216,0.54,us,us6000kaiw,2023-05-11T02:56:37.040Z,"55 km E of As Salamīyah, Syria",earthquake,1.82,1.957,0.066,22,reviewed,us,us
2023-05-09T03:40:56.246Z,63.6489,-149.6444,119.4,4,ml,,,,0.45,ak,ak0235xecrhs,2023-05-11T02:32:07.040Z,"37 km WSW of Denali Park, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-05-09T03:34:31.845Z,38.6756,-119.7941,6.6,1.1,ml,8,150.51,0.232,0.111,nn,nn00859224,2023-05-09T17:16:07.442Z,"2 km SSW of Markleeville, California",earthquake,,5.3,0,1,reviewed,nn,nn
2023-05-09T03:33:11.349Z,31.64493336,-104.3900627,6.440063477,2.4,ml,36,63,0.03752260939,0.3,tx,tx2023jadl,2023-05-10T09:42:44.699Z,"58 km S of Whites City, New Mexico",earthquake,0.8350919575,0.729102946,0.1,22,reviewed,tx,tx
2023-05-09T03:31:47.710Z,35.23833333,-98.05,6.35,1.4,ml,88,67,0.02969417299,0.4,ok,ok2023jadj,2023-05-09T12:40:51.839Z,"10 km WNW of Pocasset, Oklahoma",earthquake,,0.6,0.22,32,reviewed,ok,ok
2023-05-09T03:24:47.240Z,36.54066667,-98.9575,7.08,0.95,ml,25,99,0.04769064147,0.1,ok,ok2023jadd,2023-05-11T14:13:49.354Z,"8 km WSW of Waynoka, Oklahoma",earthquake,,0.2,0.22,7,reviewed,ok,ok
2023-05-09T03:12:13.651Z,61.1961,-151.3625,124.6,1.2,ml,,,,0.99,ak,ak0235xe6o5x,2023-05-09T03:14:06.074Z,"Southern Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-05-09T03:05:55.974Z,64.9298,-147.2914,0,1.5,ml,,,,0.93,ak,ak0235xe59f1,2023-05-09T03:07:52.245Z,"13 km WNW of Two Rivers, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-09T03:01:11.250Z,33.5118333,-116.5176667,12.91,1.52,ml,53,62,0.04689,0.19,ci,ci40221351,2023-05-09T16:30:27.272Z,"15km ESE of Anza, CA",earthquake,0.21,0.34,0.247,37,reviewed,ci,ci
2023-05-09T03:01:09.100Z,33.5151667,-116.5183333,12.85,1.28,ml,41,62,0.04353,0.13,ci,ci40221343,2023-05-09T16:18:22.240Z,"15km ESE of Anza, CA",earthquake,0.16,0.3,0.168,19,reviewed,ci,ci
2023-05-09T02:45:36.296Z,61.1161,-151.4538,80.2,1.1,ml,,,,0.52,ak,ak0235xdscxp,2023-05-09T02:47:20.360Z,"17 km WNW of Tyonek, Alaska",earthquake,,2.3,,,automatic,ak,ak
2023-05-09T02:41:30.000Z,38.8148333,-122.8241667,2.13,1.32,md,45,44,0.007128,0.06,nc,nc73885531,2023-05-11T01:02:11.103Z,"7km NW of The Geysers, CA",earthquake,0.13,0.19,0.113,38,reviewed,nc,nc
2023-05-09T02:28:08.616Z,11.1336,-85.7661,87.325,4.6,mb,64,133,0.507,0.65,us,us6000kaim,2023-05-11T01:12:52.445Z,"Nicaragua",earthquake,4.7,5.477,0.037,222,reviewed,us,us
2023-05-09T02:28:06.331Z,63.0282,-150.2168,97.8,1.5,ml,,,,0.15,ak,ak0235xdong9,2023-05-09T02:29:38.027Z,"64 km N of Chase, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-05-09T02:22:07.210Z,34.1041667,-116.6846667,8.43,2.1,ml,83,23,0.07223,0.14,ci,ci40221319,2023-05-09T15:10:45.600Z,"12km WNW of Morongo Valley, CA",earthquake,0.1,0.33,0.124,83,reviewed,ci,ci
2023-05-09T02:19:28.500Z,38.8398323,-122.8718338,1.94,1.1,md,14,183,0.002514,0.03,nc,nc73885521,2023-05-09T06:09:15.209Z,"12km NW of The Geysers, CA",earthquake,0.59,0.53,0.21,16,automatic,nc,nc
2023-05-09T02:16:27.270Z,19.3864994049072,-155.299331665039,2.90000009536743,1.75,ml,12,140,,0.209999993,hv,hv73393457,2023-05-09T02:21:58.570Z,"9 km SW of Volcano, Hawaii",earthquake,1.01,0.529999971,0.05,3,automatic,hv,hv
2023-05-09T02:09:14.700Z,38.7623333,-122.7076667,2.42,1.73,md,56,26,0.008777,0.09,nc,nc73885516,2023-05-10T23:07:12.641Z,"2km SW of Anderson Springs, CA",earthquake,0.17,0.19,0.193,52,reviewed,nc,nc
2023-05-09T02:06:46.340Z,62.3155,-148.2832,22,1.9,ml,,,,0.81,ak,ak0235xdk0sa,2023-05-09T02:09:16.351Z,"Central Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-09T02:05:55.176Z,37.5191,137.3966,10,4.5,mb,53,94,1.167,0.52,us,us6000kaih,2023-05-11T00:30:59.040Z,"54 km NE of Anamizu, Japan",earthquake,5.73,1.85,0.097,31,reviewed,us,us
2023-05-09T02:00:26.526Z,58.1841,-151.1489,28.7,2.5,ml,,,,0.44,ak,ak0235xdioyk,2023-05-10T23:41:15.040Z,"84 km ENE of Ouzinkie, Alaska",earthquake,,1.7,,,automatic,ak,ak
2023-05-09T01:52:10.620Z,19.4023342132568,-155.348495483398,6.36999988555908,1.82000005,md,11,134,,0.0900000036,hv,hv73393447,2023-05-09T01:55:15.420Z,"12 km WSW of Volcano, Hawaii",earthquake,0.59,1.58000004,0.910000026,8,automatic,hv,hv
2023-05-09T01:51:02.190Z,56.9115,-158.017833333333,-3.2,1.42,ml,5,281,,0.2,av,av91099453,2023-05-10T20:46:04.340Z,"Alaska Peninsula",earthquake,1.36,1.97,0.329419733339219,4,reviewed,av,av
2023-05-09T01:50:35.005Z,31.76591292,-103.8210382,8.342456055,2.2,ml,22,55,0.01581599703,0.1,tx,tx2023jaab,2023-05-10T19:03:57.783Z,"22 km WNW of Mentone, Texas",earthquake,0.7046719638999999,0.8436136177,0.1,31,reviewed,tx,tx
2023-05-09T01:47:41.706Z,37.6158,72.3042,175.811,4.2,mb,41,70,1.901,0.51,us,us6000kaie,2023-05-10T23:46:09.040Z,"67 km ENE of Khorugh, Tajikistan",earthquake,7.57,9.907,0.121,19,reviewed,us,us
2023-05-09T01:23:30.891Z,-11.4272,162.8783,10,4.6,mb,35,48,3.495,0.86,us,us6000kaib,2023-05-10T23:42:59.040Z,"150 km SE of Kirakira, Solomon Islands",earthquake,7.05,1.846,0.108,26,reviewed,us,us
2023-05-09T01:22:52.870Z,38.7926667,-122.765,4.13,1.11,md,44,66,0.008957,0.05,nc,nc73885506,2023-05-11T00:21:10.866Z,"2km NNW of The Geysers, CA",earthquake,0.19,0.31,0.163,37,reviewed,nc,nc
2023-05-09T01:21:02.760Z,44.3211666666667,-114.8565,3.8,2.35,ml,19,69,0.59,0.2,mb,mb90012978,2023-05-09T16:19:49.730Z,"13 km NNE of Stanley, Idaho",earthquake,0.46,1.02,0.181367798915328,24,reviewed,mb,mb
2023-05-09T01:11:48.020Z,47.64183333333333,-122.11233333333334,10.07,1.23,ml,10,110,0.02105,0.3,uw,uw61922936,2023-05-09T03:35:32.180Z,"2 km W of Sammamish, Washington",earthquake,0.77,1.16,0.19367141268397514,5,reviewed,uw,uw
2023-05-09T01:09:30.540Z,19.4060001373291,-155.297836303711,2.14000010490417,1.93,ml,19,89,,0.180000007,hv,hv73393397,2023-05-09T01:15:00.780Z,"7 km WSW of Volcano, Hawaii",earthquake,0.32,0.25999999,0.11,3,automatic,hv,hv
2023-05-09T00:57:14.190Z,39.2483333,-111.0238333,18.83,1.19,ml,13,91,0.151,0.12,uu,uu60539476,2023-05-09T13:12:00.890Z,"Utah",earthquake,0.37,1.06,0.302,4,reviewed,uu,uu
2023-05-09T00:56:17.052Z,-21.0683,-66.744,236.151,4.4,mb,43,68,2.299,0.71,us,us6000kai5,2023-05-09T01:20:41.040Z,"56 km WSW of Atocha, Bolivia",earthquake,6.7,6.832,0.074,53,reviewed,us,us
2023-05-09T00:48:08.900Z,44.5925,-114.5725,6.7,1.57,ml,12,55,0.4358,0.1,mb,mb90012973,2023-05-09T16:08:38.150Z,"southern Idaho",earthquake,0.37,0.99,0.148647649743994,14,reviewed,mb,mb
2023-05-09T00:45:34.790Z,38.7936668,-122.7656631,3.53,1.05,md,22,68,0.008361,0.02,nc,nc73885501,2023-05-09T01:10:12.374Z,"2km NNW of The Geysers, CA",earthquake,0.27,0.54,0.17,21,automatic,nc,nc
2023-05-09T00:22:23.310Z,19.4195,-155.275333333333,0.54,2.04,ml,23,103,,0.13,hv,hv73393377,2023-05-09T02:06:58.650Z,"5 km WSW of Volcano, Hawaii",earthquake,0.18,0.23,0.160113096940345,8,reviewed,hv,hv
2023-05-09T00:13:25.525Z,2.1823,126.0061,74.835,4.5,mb,58,101,1.953,0.62,us,us6000kai1,2023-05-09T00:38:25.040Z,"Molucca Sea",earthquake,8.62,6.99,0.07,61,reviewed,us,us
2023-05-08T23:55:44.170Z,62.0138,-150.088,19.9,1.6,ml,,,,0.52,ak,ak0235w2t9wx,2023-05-08T23:57:35.493Z,"Central Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-05-08T23:42:14.350Z,19.433500289917,-155.322998046875,1.83000004291534,1.85,ml,12,153,,0.109999999,hv,hv73393352,2023-05-08T23:47:45.160Z,"Hawaii region, Hawaii",earthquake,0.48,0.560000002,0.14,3,automatic,hv,hv
2023-05-08T23:39:02.000Z,31.62648443,-104.1258515,6.478625488,2.1,ml,38,53,0.0483660963,0.2,tx,tx2023izvs,2023-05-11T12:25:25.767Z,"46 km NW of Toyah, Texas",earthquake,0.4851792549,0.7419073794999999,0.1,16,reviewed,tx,tx
2023-05-08T23:32:47.940Z,38.7928352,-122.776001,0.07,1.06,md,14,78,0.009319,0.03,nc,nc73885486,2023-05-08T23:49:13.796Z,"2km NW of The Geysers, CA",earthquake,0.2,0.52,0.11,14,automatic,nc,nc
2023-05-08T23:28:45.030Z,51.8571666666667,-178.083166666667,3.56,1.03,ml,4,206,,0.21,av,av91879521,2023-05-10T19:39:42.520Z,"99 km W of Adak, Alaska",earthquake,0.66,0.72,0.0909230612442675,4,reviewed,av,av
2023-05-08T23:24:45.497Z,58.3617,-154.8787,1.5,1.4,ml,,,,0.21,ak,ak0235w2mmth,2023-05-10T21:44:04.450Z,"91 km NNW of Karluk, Alaska",earthquake,,1.5,,,automatic,ak,ak
2023-05-08T23:20:48.360Z,33.0303333,-116.0016667,8.79,1.98,ml,60,36,0.1442,0.18,ci,ci40221247,2023-05-11T01:23:05.843Z,"18km SE of Ocotillo Wells, CA",earthquake,0.17,0.79,0.2,26,reviewed,ci,ci
2023-05-08T23:18:54.540Z,35.0483333,-117.6646667,-0.83,1.8,mh,14,114,0.1166,0.12,ci,ci40221255,2023-05-10T16:46:16.988Z,"6km NNW of Boron, CA",quarry blast,0.47,31.61,,0,reviewed,ci,ci
2023-05-08T23:14:22.696Z,58.3802,-154.8913,4.2,2.2,ml,,,,0.34,ak,ak0235w2kfwd,2023-05-10T19:26:27.270Z,"93 km NNW of Karluk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-08T22:53:36.937Z,31.63172158,-104.5067096,8.239624022999998,2,ml,29,73,0.0372872652,0.2,tx,tx2023izuf,2023-05-10T19:30:10.830Z,"61 km SSW of Whites City, New Mexico",earthquake,1.037828045,0.6101530489,0.1,19,reviewed,tx,tx
2023-05-08T22:44:05.251Z,63.1488,-150.8362,129.5,1.6,ml,,,,0.27,ak,ak0235w25efh,2023-05-08T22:46:22.789Z,"62 km SE of Denali National Park, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-05-08T22:40:59.019Z,65.3955,-144.7327,0,1.4,ml,,,,0.66,ak,ak0235w24npp,2023-05-08T22:43:15.026Z,"19 km S of Central, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-05-08T22:36:29.630Z,34.042,-116.8001667,14.71,1.03,ml,31,60,0.009309,0.17,ci,ci40221231,2023-05-09T00:32:46.003Z,"14km N of Cabazon, CA",earthquake,0.24,0.41,0.139,23,reviewed,ci,ci
2023-05-08T22:17:25.536Z,60.0488,-152.9052,131.7,1.7,ml,,,,0.66,ak,ak0235w1znnt,2023-05-08T22:21:03.415Z,"66 km W of Happy Valley, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-05-08T22:10:45.370Z,19.4106674194336,-155.289505004883,1.73000001907349,1.79,ml,14,102,,0.170000002,hv,hv73393292,2023-05-08T22:16:16.260Z,"6 km WSW of Volcano, Hawaii",earthquake,0.44,0.25999999,0.37,4,automatic,hv,hv
2023-05-08T22:09:44.160Z,38.7788315,-122.7576675,1.05,1.07,md,13,62,0.01027,0.03,nc,nc73885476,2023-05-08T22:26:13.293Z,"0km NNW of The Geysers, CA",earthquake,0.26,0.53,0.14,13,automatic,nc,nc
2023-05-08T22:07:28.631Z,63.0066,-151.3643,0,1.7,ml,,,,0.84,ak,ak0235w1xiqn,2023-05-08T22:09:28.550Z,"62 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-08T22:05:05.133Z,62.2342,-149.6168,42.6,2,ml,,,,0.45,ak,ak0235w1x1ht,2023-05-08T22:07:00.229Z,"14 km ENE of Susitna North, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-05-08T22:02:19.056Z,36.9951,71.2707,117.969,4.2,mb,32,163,2.443,1.02,us,us6000kahm,2023-05-08T22:41:19.040Z,"41 km ENE of Jurm, Afghanistan",earthquake,7.74,11.837,0.125,18,reviewed,us,us
2023-05-08T21:58:07.553Z,31.67765392,-104.4116189,7.288427734,3.2,ml,54,56,0.01245888432,0.3,tx,tx2023izsj,2023-05-09T13:13:28.025Z,"western Texas",earthquake,0.6938931307,0.6990323211,0.1,26,reviewed,tx,tx
2023-05-08T21:56:52.200Z,34.2963333,-118.6708333,10.82,1.54,ml,20,115,0.06573,0.14,ci,ci40221215,2023-05-09T00:28:45.946Z,"7km ENE of Simi Valley, CA",earthquake,0.33,0.76,0.117,20,reviewed,ci,ci
2023-05-08T21:43:35.490Z,34.9958333,-118.1885,-0.93,1.49,ml,19,55,0.1213,0.2,ci,ci40221199,2023-05-10T16:37:52.829Z,"6km SSW of Mojave, CA",quarry blast,0.42,31.61,0.052,13,reviewed,ci,ci
2023-05-08T21:41:35.340Z,49.203,-122.145,-0.66,1.3900000000000001,ml,9,280,0.4489,0.32,uw,uw61922816,2023-05-08T22:39:14.280Z,"13 km NE of Mission, Canada",explosion,5.14,31.61,0.1618207675529939,6,reviewed,uw,uw
2023-05-08T21:20:59.525Z,62.7263,-150.0864,17.6,1.3,ml,,,,0.61,ak,ak0235w1exts,2023-05-08T21:24:04.954Z,"30 km N of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-05-08T21:17:35.748Z,62.9169,-150.1119,75.9,2.2,ml,,,,0.76,ak,ak0235w1e8u7,2023-05-08T21:59:02.040Z,"52 km N of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-05-08T21:16:25.616Z,31.36597571,-103.740247,4.820458984,2,ml,14,57,0.0834218295,0.2,tx,tx2023izqz,2023-05-10T21:07:23.144Z,"7 km NE of Toyah, Texas",earthquake,0.8897358997,2.494440247,0.2,7,reviewed,tx,tx
2023-05-08T21:13:31.230Z,18.0113333333333,-66.731,13.22,2.24,md,9,181,0.1228,0.11,pr,pr71408593,2023-05-08T21:24:35.460Z,"Puerto Rico region",earthquake,0.42,0.48,0.0110247205211473,4,reviewed,pr,pr
2023-05-08T21:11:42.253Z,58.1733,-155.3198,0.6,1.8,ml,,,,0.74,ak,ak0235w1cz1t,2023-05-10T19:10:06.170Z,"84 km NW of Karluk, Alaska",earthquake,,1,,,automatic,ak,ak
2023-05-08T21:11:15.380Z,51.8541666666667,-178.0895,4.19,1.06,ml,4,213,,0.15,av,av91099418,2023-05-10T19:14:14.460Z,"100 km W of Adak, Alaska",earthquake,0.73,1.06,0.171091655351336,4,reviewed,av,av
2023-05-08T21:09:20.903Z,51.5257,-173.4273,12,3.5,ml,,,,1.19,ak,ak0235w1cif6,2023-05-09T03:24:20.540Z,"91 km SE of Atka, Alaska",earthquake,,3.2,,,reviewed,ak,ak
2023-05-08T21:07:47.490Z,49.341,-120.50433333333334,-0.51,2.14,ml,5,211,0.5753,0.1,uw,uw61922756,2023-05-08T22:34:33.100Z,"13 km S of Princeton, Canada",explosion,0.63,31.61,0.05105842653606718,5,reviewed,uw,uw
2023-05-08T21:04:36.840Z,19.195333480835,-155.484161376953,30.9599990844727,1.75,ml,30,90,,0.109999999,hv,hv73393232,2023-05-08T21:10:06.690Z,"1 km SW of Pāhala, Hawaii",earthquake,0.76,0.870000005,5.07,3,automatic,hv,hv
2023-05-08T21:03:37.706Z,62.0179,-149.4262,35.6,1.8,ml,,,,0.36,ak,ak0235w1b7n6,2023-05-08T21:06:13.022Z,"Central Alaska",earthquake,,1.5,,,automatic,ak,ak
2023-05-08T20:59:27.700Z,51.8541666666667,-178.085833333333,3.59,1.18,ml,4,210,,0.15,av,av91099413,2023-05-10T19:06:56.180Z,"100 km W of Adak, Alaska",earthquake,0.62,0.51,0.21764731788826,4,reviewed,av,av
2023-05-08T20:54:49.730Z,51.8548333333333,-178.0845,3.27,1.09,ml,4,209,,0.15,av,av91099408,2023-05-10T19:02:32.840Z,"99 km W of Adak, Alaska",earthquake,0.71,1.11,0.196456063915743,4,reviewed,av,av
2023-05-08T20:52:02.789Z,62.7025,-150.0453,15.5,1.8,ml,,,,0.52,ak,ak0235w108ra,2023-05-08T20:53:39.937Z,"28 km N of Chase, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-05-08T20:50:21.190Z,19.2173328399658,-155.23567199707,27.1900005340576,1.82000005,md,28,227,,0.109999999,hv,hv73393212,2023-05-08T20:53:29.720Z,"24 km S of Volcano, Hawaii",earthquake,1.45,0.839999974,1.36000001,5,automatic,hv,hv
